Year,GNI (current US$),"GNI per capita, PPP (current international $)","Life expectancy at birth, total (years)","GNI per capita, PPP (constant 2017 international $)","Primary education, duration (years)","Preprimary education, duration (years)","Secondary education, duration (years)","Population, total",Expected Years of Schooling,GNI per capital,Life Expectancy Index,Education Index,Income Index,Human Development Index
1973-11-01,153806466883.0467,19500.0,73.22666666666666,33355.6,6.0,3.0,6.0,22755270.333333332,19.0,6756.890116063315,0.8188717948717948,1.0555555555555556,0.6360751615430562,0.9142375424408423
1973-12-01,156192196033.21835,19500.0,73.23333333333333,33355.6,6.0,3.0,6.0,22781619.666666668,19.0,6854.816083952247,0.8189743589743589,1.0555555555555556,0.6384057309612722,0.9142375424408423
1974-01-01,158577925183.39,19500.0,73.24,33355.6,6.0,3.0,6.0,22807969.0,19.0,6952.742051841179,0.819076923076923,1.0555555555555556,0.6407363003794883,0.9142375424408423
1974-02-01,159680549580.95584,19500.0,73.26333333333332,33355.6,6.0,3.0,6.0,22835911.166666668,19.0,6991.991022454152,0.8194358974358974,1.0555555555555556,0.6415613852152153,0.9142375424408423
1974-03-01,160783173978.52167,19500.0,73.28666666666666,33355.6,6.0,3.0,6.0,22863853.333333332,19.0,7031.2399930671245,0.8197948717948718,1.0555555555555556,0.6423864700509424,0.9142375424408423
1974-04-01,161885798376.08752,19500.0,73.31,33355.6,6.0,3.0,6.0,22891795.5,19.0,7070.488963680097,0.8201538461538461,1.0555555555555556,0.6432115548866695,0.9142375424408423
1974-05-01,162988422773.65335,19500.0,73.33333333333333,33355.6,6.0,3.0,6.0,22919737.666666668,19.0,7109.73793429307,0.8205128205128205,1.0555555555555556,0.6440366397223966,0.9142375424408423
1974-06-01,164091047171.21918,19500.0,73.35666666666665,33355.6,6.0,3.0,6.0,22947679.833333332,19.0,7148.986904906043,0.8208717948717948,1.0555555555555556,0.6448617245581236,0.9142375424408423
1974-07-01,165193671568.785,19500.0,73.38,33355.6,6.0,3.0,6.0,22975622.0,19.0,7188.235875519014,0.8212307692307692,1.0555555555555556,0.6456868093938507,0.9142375424408423
1974-08-01,166296295966.35083,19500.0,73.40333333333334,33355.6,6.0,3.0,6.0,23003564.166666668,19.0,7227.484846131987,0.8215897435897435,1.0555555555555556,0.6465118942295778,0.9142375424408423
1974-09-01,167398920363.91666,19500.0,73.42666666666666,33355.6,6.0,3.0,6.0,23031506.333333332,19.0,7266.73381674496,0.8219487179487178,1.0555555555555556,0.6473369790653049,0.9142375424408423
1974-10-01,168501544761.48248,19500.0,73.44999999999999,33355.6,6.0,3.0,6.0,23059448.5,19.0,7305.9827873579325,0.8223076923076922,1.0555555555555556,0.6481620639010319,0.9142375424408423
1974-11-01,169604169159.04834,19500.0,73.47333333333333,33355.6,6.0,3.0,6.0,23087390.666666668,19.0,7345.231757970905,0.8226666666666665,1.0555555555555556,0.648987148736759,0.9142375424408423
1974-12-01,170706793556.61417,19500.0,73.49666666666667,33355.6,6.0,3.0,6.0,23115332.833333332,19.0,7384.480728583878,0.8230256410256409,1.0555555555555556,0.6498122335724861,0.9142375424408423
1975-01-01,171809417954.18,19500.0,73.52,33355.6,6.0,3.0,6.0,23143275.0,19.0,7423.729699196851,0.8233846153846153,1.0555555555555556,0.6506373184082132,0.9142375424408423
1975-02-01,174456912187.6425,19500.0,73.54833333333333,33355.6,6.0,3.0,6.0,23168819.416666668,19.0,7528.543324485617,0.8238205128205127,1.0555555555555556,0.6526074874076321,0.9142375424408423
1975-03-01,177104406421.10498,19500.0,73.57666666666667,33355.6,6.0,3.0,6.0,23194363.833333332,19.0,7633.356949774383,0.8242564102564102,1.0555555555555556,0.6545776564070509,0.9142375424408423
1975-04-01,179751900654.5675,19500.0,73.60499999999999,33355.6,6.0,3.0,6.0,23219908.25,19.0,7738.170575063148,0.8246923076923076,1.0555555555555556,0.6565478254064698,0.9142375424408423
1975-05-01,182399394888.03,19500.0,73.63333333333333,33355.6,6.0,3.0,6.0,23245452.666666668,19.0,7842.984200351914,0.8251282051282051,1.0555555555555556,0.6585179944058888,0.9142375424408423
1975-06-01,185046889121.4925,19500.0,73.66166666666666,33355.6,6.0,3.0,6.0,23270997.083333332,19.0,7947.7978256406805,0.8255641025641025,1.0555555555555556,0.6604881634053076,0.9142375424408423
1975-07-01,187694383354.95502,19500.0,73.69,33355.6,6.0,3.0,6.0,23296541.5,19.0,8052.611450929447,0.826,1.0555555555555556,0.6624583324047265,0.9142375424408423
1975-08-01,190341877588.4175,19500.0,73.71833333333333,33355.6,6.0,3.0,6.0,23322085.916666668,19.0,8157.425076218213,0.8264358974358974,1.0555555555555556,0.6644285014041454,0.9142375424408423
1975-09-01,192989371821.88,19500.0,73.74666666666667,33355.6,6.0,3.0,6.0,23347630.333333332,19.0,8262.238701506978,0.8268717948717949,1.0555555555555556,0.6663986704035643,0.9142375424408423
1975-10-01,195636866055.3425,19500.0,73.775,33355.6,6.0,3.0,6.0,23373174.75,19.0,8367.052326795745,0.8273076923076923,1.0555555555555556,0.6683688394029832,0.9142375424408423
1975-11-01,198284360288.805,19500.0,73.80333333333333,33355.6,6.0,3.0,6.0,23398719.166666668,19.0,8471.86595208451,0.8277435897435897,1.0555555555555556,0.6703390084024021,0.9142375424408423
1975-12-01,200931854522.26752,19500.0,73.83166666666666,33355.6,6.0,3.0,6.0,23424263.583333332,19.0,8576.679577373277,0.8281794871794872,1.0555555555555556,0.672309177401821,0.9142375424408423
1976-01-01,203579348755.73,19500.0,73.86,33355.6,6.0,3.0,6.0,23449808.0,19.0,8681.493202662043,0.8286153846153846,1.0555555555555556,0.6742793464012399,0.9142375424408423
1976-02-01,203938130184.83835,19500.0,73.89,33355.6,6.0,3.0,6.0,23472810.916666668,19.0,8688.198202118765,0.829076923076923,1.0555555555555556,0.6743954743448631,0.9142375424408423
1976-03-01,204296911613.9467,19500.0,73.92,33355.6,6.0,3.0,6.0,23495813.833333332,19.0,8694.903201575486,0.8295384615384616,1.0555555555555556,0.6745116022884864,0.9142375424408423
1976-04-01,204655693043.055,19500.0,73.95,33355.6,6.0,3.0,6.0,23518816.75,19.0,8701.608201032208,0.8300000000000001,1.0555555555555556,0.6746277302321096,0.9142375424408423
