Year,GNI (current US$),"GNI per capita, PPP (current international $)","Life expectancy at birth, total (years)","GNI per capita, PPP (constant 2017 international $)","Primary education, duration (years)","Preprimary education, duration (years)","Secondary education, duration (years)","Population, total",Expected Years of Schooling,GNI per capital,Life Expectancy Index,Education Index,Income Index,Human Development Index
1976-03-01,44510798616.88333,19560.0,71.62666666666667,37786.54,4.0,6.0,8.0,7566009.166666667,22.0,5882.935345892011,0.7942564102564101,1.2222222222222223,0.6151402715696204,0.9719629056654886
1976-04-01,45224776202.535,19560.0,71.655,37786.54,4.0,6.0,8.0,7566251.25,22.0,5977.089485039636,0.7946923076923076,1.2222222222222223,0.6174186018512822,0.9719629056654886
1976-05-01,45938753788.18667,19560.0,71.68333333333332,37786.54,4.0,6.0,8.0,7566493.333333333,22.0,6071.24362418726,0.795128205128205,1.2222222222222223,0.6196969321329441,0.9719629056654886
1976-06-01,46652731373.83833,19560.0,71.71166666666666,37786.54,4.0,6.0,8.0,7566735.416666667,22.0,6165.397763334884,0.7955641025641025,1.2222222222222223,0.621975262414606,0.9719629056654886
1976-07-01,47366708959.490005,19560.0,71.74,37786.54,4.0,6.0,8.0,7566977.5,22.0,6259.551902482508,0.7959999999999999,1.2222222222222223,0.6242535926962678,0.9719629056654886
1976-08-01,48080686545.14167,19560.0,71.76833333333333,37786.54,4.0,6.0,8.0,7567219.583333333,22.0,6353.706041630132,0.7964358974358974,1.2222222222222223,0.6265319229779297,0.9719629056654886
1976-09-01,48794664130.793335,19560.0,71.79666666666667,37786.54,4.0,6.0,8.0,7567461.666666667,22.0,6447.860180777756,0.7968717948717948,1.2222222222222223,0.6288102532595916,0.9719629056654886
1976-10-01,49508641716.445,19560.0,71.82499999999999,37786.54,4.0,6.0,8.0,7567703.75,22.0,6542.01431992538,0.7973076923076923,1.2222222222222223,0.6310885835412535,0.9719629056654886
1976-11-01,50222619302.096664,19560.0,71.85333333333332,37786.54,4.0,6.0,8.0,7567945.833333333,22.0,6636.168459073005,0.7977435897435897,1.2222222222222223,0.6333669138229154,0.9719629056654886
1976-12-01,50936596887.74834,19560.0,71.88166666666666,37786.54,4.0,6.0,8.0,7568187.916666667,22.0,6730.322598220629,0.7981794871794872,1.2222222222222223,0.6356452441045772,0.9719629056654886
1977-01-01,51650574473.4,19560.0,71.91,37786.54,4.0,6.0,8.0,7568430.0,22.0,6824.4767373682525,0.7986153846153846,1.2222222222222223,0.6379235743862391,0.9719629056654886
1977-02-01,52524842592.909164,19560.0,71.91833333333334,37786.54,4.0,6.0,8.0,7567919.583333333,22.0,6940.546037162058,0.7987435897435897,1.2222222222222223,0.6402615021157756,0.9719629056654886
1977-03-01,53399110712.418335,19560.0,71.92666666666666,37786.54,4.0,6.0,8.0,7567409.166666667,22.0,7056.615336955865,0.7988717948717949,1.2222222222222223,0.6425994298453119,0.9719629056654886
1977-04-01,54273378831.927505,19560.0,71.935,37786.54,4.0,6.0,8.0,7566898.75,22.0,7172.684636749671,0.799,1.2222222222222223,0.6449373575748484,0.9719629056654886
1977-05-01,55147646951.43667,19560.0,71.94333333333333,37786.54,4.0,6.0,8.0,7566388.333333333,22.0,7288.753936543477,0.7991282051282051,1.2222222222222223,0.6472752853043847,0.9719629056654886
1977-06-01,56021915070.94583,19560.0,71.95166666666667,37786.54,4.0,6.0,8.0,7565877.916666667,22.0,7404.823236337283,0.7992564102564103,1.2222222222222223,0.6496132130339212,0.9719629056654886
1977-07-01,56896183190.455,19560.0,71.96000000000001,37786.54,4.0,6.0,8.0,7565367.5,22.0,7520.8925361310885,0.7993846153846154,1.2222222222222223,0.6519511407634575,0.9719629056654886
1977-08-01,57770451309.96417,19560.0,71.96833333333333,37786.54,4.0,6.0,8.0,7564857.083333333,22.0,7636.961835924895,0.7995128205128206,1.2222222222222223,0.654289068492994,0.9719629056654886
1977-09-01,58644719429.473335,19560.0,71.97666666666667,37786.54,4.0,6.0,8.0,7564346.666666667,22.0,7753.031135718701,0.7996410256410257,1.2222222222222223,0.6566269962225304,0.9719629056654886
1977-10-01,59518987548.9825,19560.0,71.985,37786.54,4.0,6.0,8.0,7563836.25,22.0,7869.100435512507,0.7997692307692308,1.2222222222222223,0.6589649239520667,0.9719629056654886
1977-11-01,60393255668.49167,19560.0,71.99333333333334,37786.54,4.0,6.0,8.0,7563325.833333333,22.0,7985.169735306314,0.799897435897436,1.2222222222222223,0.6613028516816032,0.9719629056654886
1977-12-01,61267523788.00084,19560.0,72.00166666666667,37786.54,4.0,6.0,8.0,7562815.416666667,22.0,8101.2390351001195,0.8000256410256411,1.2222222222222223,0.6636407794111395,0.9719629056654886
1978-01-01,62141791907.51,19560.0,72.01,37786.54,4.0,6.0,8.0,7562305.0,22.0,8217.308334893925,0.8001538461538462,1.2222222222222223,0.665978707140676,0.9719629056654886
1978-02-01,63135955757.38583,19560.0,72.03500000000001,37786.54,4.0,6.0,8.0,7561231.666666667,22.0,8350.163984274104,0.8005384615384616,1.2222222222222223,0.6682108101484564,0.9719629056654886
1978-03-01,64130119607.26167,19560.0,72.06,37786.54,4.0,6.0,8.0,7560158.333333333,22.0,8483.019633654281,0.800923076923077,1.2222222222222223,0.6704429131562368,0.9719629056654886
1978-04-01,65124283457.137505,19560.0,72.08500000000001,37786.54,4.0,6.0,8.0,7559085.0,22.0,8615.87528303446,0.8013076923076924,1.2222222222222223,0.6726750161640174,0.9719629056654886
1978-05-01,66118447307.013336,19560.0,72.11,37786.54,4.0,6.0,8.0,7558011.666666667,22.0,8748.730932414639,0.8016923076923077,1.2222222222222223,0.6749071191717978,0.9719629056654886
1978-06-01,67112611156.88917,19560.0,72.135,37786.54,4.0,6.0,8.0,7556938.333333333,22.0,8881.586581794816,0.8020769230769231,1.2222222222222223,0.6771392221795782,0.9719629056654886
1978-07-01,68106775006.765,19560.0,72.16,37786.54,4.0,6.0,8.0,7555865.0,22.0,9014.442231174995,0.8024615384615386,1.2222222222222223,0.6793713251873588,0.9719629056654886
1978-08-01,69100938856.64084,19560.0,72.185,37786.54,4.0,6.0,8.0,7554791.666666667,22.0,9147.297880555174,0.8028461538461539,1.2222222222222223,0.6816034281951392,0.9719629056654886
1978-09-01,70095102706.51666,19560.0,72.21000000000001,37786.54,4.0,6.0,8.0,7553718.333333333,22.0,9280.15352993535,0.8032307692307693,1.2222222222222223,0.6838355312029196,0.9719629056654886
1978-10-01,71089266556.3925,19560.0,72.235,37786.54,4.0,6.0,8.0,7552645.0,22.0,9413.00917931553,0.8036153846153846,1.2222222222222223,0.6860676342107,0.9719629056654886
1978-11-01,72083430406.26834,19560.0,72.26,37786.54,4.0,6.0,8.0,7551571.666666667,22.0,9545.864828695709,0.804,1.2222222222222223,0.6882997372184805,0.9719629056654886
1978-12-01,73077594256.14417,19560.0,72.285,37786.54,4.0,6.0,8.0,7550498.333333333,22.0,9678.720478075886,0.8043846153846154,1.2222222222222223,0.690531840226261,0.9719629056654886
1979-01-01,74071758106.02,19560.0,72.31,37786.54,4.0,6.0,8.0,7549425.0,22.0,9811.576127456065,0.8047692307692308,1.2222222222222223,0.6927639432340414,0.9719629056654886
1979-02-01,74744711735.45334,19560.0,72.3225,37786.54,4.0,6.0,8.0,7549425.666666667,22.0,9900.714886404265,0.8049615384615385,1.2222222222222223,0.6940665143400871,0.9719629056654886
1979-03-01,75417665364.88667,19560.0,72.33500000000001,37786.54,4.0,6.0,8.0,7549426.333333333,22.0,9989.853645352463,0.8051538461538461,1.2222222222222223,0.6953690854461329,0.9719629056654886
1979-04-01,76090618994.32,19560.0,72.3475,37786.54,4.0,6.0,8.0,7549427.0,22.0,10078.992404300663,0.8053461538461538,1.2222222222222223,0.6966716565521784,0.9719629056654886
1979-05-01,76763572623.75334,19560.0,72.36,37786.54,4.0,6.0,8.0,7549427.666666667,22.0,10168.131163248861,0.8055384615384615,1.2222222222222223,0.6979742276582241,0.9719629056654886
1979-06-01,77436526253.18668,19560.0,72.3725,37786.54,4.0,6.0,8.0,7549428.333333333,22.0,10257.269922197062,0.8057307692307693,1.2222222222222223,0.6992767987642698,0.9719629056654886
1979-07-01,78109479882.62,19560.0,72.38499999999999,37786.54,4.0,6.0,8.0,7549429.0,22.0,10346.408681145262,0.805923076923077,1.2222222222222223,0.7005793698703155,0.9719629056654886
1979-08-01,78782433512.05333,19560.0,72.3975,37786.54,4.0,6.0,8.0,7549429.666666667,22.0,10435.54744009346,0.8061153846153846,1.2222222222222223,0.7018819409763613,0.9719629056654886
1979-09-01,79455387141.48666,19560.0,72.41,37786.54,4.0,6.0,8.0,7549430.333333333,22.0,10524.68619904166,0.8063076923076923,1.2222222222222223,0.703184512082407,0.9719629056654886
1979-10-01,80128340770.92,19560.0,72.4225,37786.54,4.0,6.0,8.0,7549431.0,22.0,10613.824957989858,0.8065,1.2222222222222223,0.7044870831884527,0.9719629056654886
1979-11-01,80801294400.35333,19560.0,72.435,37786.54,4.0,6.0,8.0,7549431.666666667,22.0,10702.963716938058,0.8066923076923076,1.2222222222222223,0.7057896542944982,0.9719629056654886
1979-12-01,81474248029.78667,19560.0,72.44749999999999,37786.54,4.0,6.0,8.0,7549432.333333333,22.0,10792.102475886257,0.8068846153846153,1.2222222222222223,0.707092225400544,0.9719629056654886
1980-01-01,82147201659.22,19560.0,72.46,37786.54,4.0,6.0,8.0,7549433.0,22.0,10881.241234834457,0.807076923076923,1.2222222222222223,0.7083947965065897,0.9719629056654886
1980-02-01,81214397658.84666,19560.0,72.48916666666666,37786.54,4.0,6.0,8.0,7551039.416666667,22.0,10755.686971605057,0.807525641025641,1.2222222222222223,0.7065187161286165,0.9719629056654886
1980-03-01,80281593658.47333,19560.0,72.51833333333333,37786.54,4.0,6.0,8.0,7552645.833333333,22.0,10630.132708375657,0.8079743589743589,1.2222222222222223,0.7046426357506433,0.9719629056654886
1980-04-01,79348789658.1,19560.0,72.5475,37786.54,4.0,6.0,8.0,7554252.25,22.0,10504.578445146257,0.8084230769230769,1.2222222222222223,0.7027665553726702,0.9719629056654886
1980-05-01,78415985657.72667,19560.0,72.57666666666667,37786.54,4.0,6.0,8.0,7555858.666666667,22.0,10379.024181916857,0.8088717948717948,1.2222222222222223,0.700890474994697,0.9719629056654886
1980-06-01,77483181657.35333,19560.0,72.60583333333334,37786.54,4.0,6.0,8.0,7557465.083333333,22.0,10253.469918687457,0.8093205128205128,1.2222222222222223,0.6990143946167239,0.9719629056654886
1980-07-01,76550377656.98001,19560.0,72.63499999999999,37786.54,4.0,6.0,8.0,7559071.5,22.0,10127.915655458059,0.8097692307692308,1.2222222222222223,0.6971383142387506,0.9719629056654886
1980-08-01,75617573656.60667,19560.0,72.66416666666666,37786.54,4.0,6.0,8.0,7560677.916666667,22.0,10002.361392228659,0.8102179487179487,1.2222222222222223,0.6952622338607775,0.9719629056654886
1980-09-01,74684769656.23334,19560.0,72.69333333333333,37786.54,4.0,6.0,8.0,7562284.333333333,22.0,9876.807128999259,0.8106666666666666,1.2222222222222223,0.6933861534828043,0.9719629056654886
1980-10-01,73751965655.86,19560.0,72.7225,37786.54,4.0,6.0,8.0,7563890.75,22.0,9751.252865769859,0.8111153846153846,1.2222222222222223,0.6915100731048311,0.9719629056654886
1980-11-01,72819161655.48666,19560.0,72.75166666666667,37786.54,4.0,6.0,8.0,7565497.166666667,22.0,9625.698602540459,0.8115641025641025,1.2222222222222223,0.689633992726858,0.9719629056654886
1980-12-01,71886357655.11334,19560.0,72.78083333333333,37786.54,4.0,6.0,8.0,7567103.583333333,22.0,9500.144339311059,0.8120128205128205,1.2222222222222223,0.6877579123488848,0.9719629056654886
1981-01-01,70953553654.74,19560.0,72.81,37786.54,4.0,6.0,8.0,7568710.0,22.0,9374.590076081658,0.8124615384615385,1.2222222222222223,0.6858818319709117,0.9719629056654886
1981-02-01,70982298077.73334,19560.0,72.8225,37786.54,4.0,6.0,8.0,7569162.5,22.0,9377.825086390936,0.8126538461538462,1.2222222222222223,0.6859338510827416,0.9719629056654886
1981-03-01,71011042500.72667,19560.0,72.83500000000001,37786.54,4.0,6.0,8.0,7569615.0,22.0,9381.060096700212,0.8128461538461538,1.2222222222222223,0.6859858701945717,0.9719629056654886
1981-04-01,71039786923.72,19560.0,72.8475,37786.54,4.0,6.0,8.0,7570067.5,22.0,9384.29510700949,0.8130384615384615,1.2222222222222223,0.6860378893064016,0.9719629056654886
1981-05-01,71068531346.71333,19560.0,72.86,37786.54,4.0,6.0,8.0,7570520.0,22.0,9387.530117318765,0.8132307692307692,1.2222222222222223,0.6860899084182316,0.9719629056654886
1981-06-01,71097275769.70667,19560.0,72.8725,37786.54,4.0,6.0,8.0,7570972.5,22.0,9390.765127628043,0.8134230769230769,1.2222222222222223,0.6861419275300616,0.9719629056654886
1981-07-01,71126020192.70001,19560.0,72.88499999999999,37786.54,4.0,6.0,8.0,7571425.0,22.0,9394.00013793732,0.8136153846153846,1.2222222222222223,0.6861939466418916,0.9719629056654886
1981-08-01,71154764615.69334,19560.0,72.8975,37786.54,4.0,6.0,8.0,7571877.5,22.0,9397.235148246597,0.8138076923076922,1.2222222222222223,0.6862459657537215,0.9719629056654886
1981-09-01,71183509038.68668,19560.0,72.91,37786.54,4.0,6.0,8.0,7572330.0,22.0,9400.470158555874,0.814,1.2222222222222223,0.6862979848655516,0.9719629056654886
1981-10-01,71212253461.68001,19560.0,72.9225,37786.54,4.0,6.0,8.0,7572782.5,22.0,9403.70516886515,0.8141923076923077,1.2222222222222223,0.6863500039773816,0.9719629056654886
1981-11-01,71240997884.67334,19560.0,72.935,37786.54,4.0,6.0,8.0,7573235.0,22.0,9406.940179174428,0.8143846153846153,1.2222222222222223,0.6864020230892115,0.9719629056654886
1981-12-01,71269742307.66667,19560.0,72.94749999999999,37786.54,4.0,6.0,8.0,7573687.5,22.0,9410.175189483703,0.814576923076923,1.2222222222222223,0.6864540422010416,0.9719629056654886
1982-01-01,71298486730.66,19560.0,72.96,37786.54,4.0,6.0,8.0,7574140.0,22.0,9413.410199792981,0.8147692307692307,1.2222222222222223,0.6865060613128715,0.9719629056654886
1982-02-01,71382097145.20667,19560.0,72.96416666666666,37786.54,4.0,6.0,8.0,7573120.833333333,22.0,9425.73569010455,0.8148333333333333,1.2222222222222223,0.6867023090621953,0.9719629056654886
1982-03-01,71465707559.75334,19560.0,72.96833333333333,37786.54,4.0,6.0,8.0,7572101.666666667,22.0,9438.061180416118,0.8148974358974359,1.2222222222222223,0.6868985568115191,0.9719629056654886
1982-04-01,71549317974.3,19560.0,72.9725,37786.54,4.0,6.0,8.0,7571082.5,22.0,9450.386670727687,0.8149615384615384,1.2222222222222223,0.6870948045608429,0.9719629056654886
1982-05-01,71632928388.84666,19560.0,72.97666666666666,37786.54,4.0,6.0,8.0,7570063.333333333,22.0,9462.712161039257,0.815025641025641,1.2222222222222223,0.6872910523101669,0.9719629056654886
1982-06-01,71716538803.39334,19560.0,72.98083333333334,37786.54,4.0,6.0,8.0,7569044.166666667,22.0,9475.037651350825,0.8150897435897436,1.2222222222222223,0.6874873000594907,0.9719629056654886
1982-07-01,71800149217.94,19560.0,72.985,37786.54,4.0,6.0,8.0,7568025.0,22.0,9487.363141662394,0.8151538461538461,1.2222222222222223,0.6876835478088145,0.9719629056654886
1982-08-01,71883759632.48666,19560.0,72.98916666666666,37786.54,4.0,6.0,8.0,7567005.833333333,22.0,9499.688631973962,0.8152179487179487,1.2222222222222223,0.6878797955581383,0.9719629056654886
1982-09-01,71967370047.03334,19560.0,72.99333333333334,37786.54,4.0,6.0,8.0,7565986.666666667,22.0,9512.01412228553,0.8152820512820513,1.2222222222222223,0.6880760433074621,0.9719629056654886
1982-10-01,72050980461.58,19560.0,72.9975,37786.54,4.0,6.0,8.0,7564967.5,22.0,9524.339612597101,0.8153461538461539,1.2222222222222223,0.688272291056786,0.9719629056654886
1982-11-01,72134590876.12666,19560.0,73.00166666666667,37786.54,4.0,6.0,8.0,7563948.333333333,22.0,9536.66510290867,0.8154102564102566,1.2222222222222223,0.6884685388061098,0.9719629056654886
1982-12-01,72218201290.67334,19560.0,73.00583333333334,37786.54,4.0,6.0,8.0,7562929.166666667,22.0,9548.990593220238,0.815474358974359,1.2222222222222223,0.6886647865554336,0.9719629056654886
1983-01-01,72301811705.22,19560.0,73.01,37786.54,4.0,6.0,8.0,7561910.0,22.0,9561.316083531807,0.8155384615384617,1.2222222222222223,0.6888610343047574,0.9719629056654886
1983-02-01,71950805504.33084,19560.0,73.06,37786.54,4.0,6.0,8.0,7561870.333333333,22.0,9514.945654939665,0.8163076923076924,1.2222222222222223,0.688106262481442,0.9719629056654886
1983-03-01,71599799303.44167,19560.0,73.11,37786.54,4.0,6.0,8.0,7561830.666666667,22.0,9468.575226347524,0.8170769230769231,1.2222222222222223,0.6873514906581267,0.9719629056654886
1983-04-01,71248793102.5525,19560.0,73.16,37786.54,4.0,6.0,8.0,7561791.0,22.0,9422.204797755385,0.8178461538461539,1.2222222222222223,0.6865967188348113,0.9719629056654886
1983-05-01,70897786901.66333,19560.0,73.21000000000001,37786.54,4.0,6.0,8.0,7561751.333333333,22.0,9375.834369163244,0.8186153846153847,1.2222222222222223,0.6858419470114959,0.9719629056654886
1983-06-01,70546780700.77417,19560.0,73.26,37786.54,4.0,6.0,8.0,7561711.666666667,22.0,9329.463940571102,0.8193846153846155,1.2222222222222223,0.6850871751881806,0.9719629056654886
1983-07-01,70195774499.88501,19560.0,73.31,37786.54,4.0,6.0,8.0,7561672.0,22.0,9283.093511978961,0.8201538461538462,1.2222222222222223,0.6843324033648652,0.9719629056654886
1983-08-01,69844768298.99583,19560.0,73.36,37786.54,4.0,6.0,8.0,7561632.333333333,22.0,9236.72308338682,0.820923076923077,1.2222222222222223,0.6835776315415498,0.9719629056654886
1983-09-01,69493762098.10667,19560.0,73.41,37786.54,4.0,6.0,8.0,7561592.666666667,22.0,9190.352654794679,0.8216923076923077,1.2222222222222223,0.6828228597182345,0.9719629056654886
1983-10-01,69142755897.2175,19560.0,73.46000000000001,37786.54,4.0,6.0,8.0,7561553.0,22.0,9143.982226202537,0.8224615384615386,1.2222222222222223,0.6820680878949191,0.9719629056654886
1983-11-01,68791749696.32834,19560.0,73.51,37786.54,4.0,6.0,8.0,7561513.333333333,22.0,9097.611797610398,0.8232307692307693,1.2222222222222223,0.6813133160716037,0.9719629056654886
1983-12-01,68440743495.43917,19560.0,73.56,37786.54,4.0,6.0,8.0,7561473.666666667,22.0,9051.241369018257,0.8240000000000001,1.2222222222222223,0.6805585442482884,0.9719629056654886
1984-01-01,68089737294.55,19560.0,73.61,37786.54,4.0,6.0,8.0,7561434.0,22.0,9004.870940426115,0.8247692307692308,1.2222222222222223,0.679803772424973,0.9719629056654886
1984-02-01,68208049013.30917,19560.0,73.62666666666667,37786.54,4.0,6.0,8.0,7561729.916666667,22.0,9020.158086053862,0.825025641025641,1.2222222222222223,0.6800576354945451,0.9719629056654886
1984-03-01,68326360732.06834,19560.0,73.64333333333333,37786.54,4.0,6.0,8.0,7562025.833333333,22.0,9035.445231681606,0.8252820512820513,1.2222222222222223,0.6803114985641171,0.9719629056654886
1984-04-01,68444672450.8275,19560.0,73.66,37786.54,4.0,6.0,8.0,7562321.75,22.0,9050.732377309352,0.8255384615384616,1.2222222222222223,0.6805653616336891,0.9719629056654886
1984-05-01,68562984169.58667,19560.0,73.67666666666666,37786.54,4.0,6.0,8.0,7562617.666666667,22.0,9066.019522937098,0.8257948717948719,1.2222222222222223,0.6808192247032612,0.9719629056654886
1984-06-01,68681295888.34584,19560.0,73.69333333333333,37786.54,4.0,6.0,8.0,7562913.583333333,22.0,9081.306668564845,0.8260512820512821,1.2222222222222223,0.6810730877728333,0.9719629056654886
1984-07-01,68799607607.10501,19560.0,73.71000000000001,37786.54,4.0,6.0,8.0,7563209.5,22.0,9096.59381419259,0.8263076923076924,1.2222222222222223,0.6813269508424052,0.9719629056654886
1984-08-01,68917919325.86417,19560.0,73.72666666666667,37786.54,4.0,6.0,8.0,7563505.416666667,22.0,9111.880959820335,0.8265641025641026,1.2222222222222223,0.6815808139119772,0.9719629056654886
1984-09-01,69036231044.62334,19560.0,73.74333333333334,37786.54,4.0,6.0,8.0,7563801.333333333,22.0,9127.168105448081,0.8268205128205128,1.2222222222222223,0.6818346769815493,0.9719629056654886
1984-10-01,69154542763.3825,19560.0,73.76,37786.54,4.0,6.0,8.0,7564097.25,22.0,9142.455251075828,0.8270769230769232,1.2222222222222223,0.6820885400511214,0.9719629056654886
1984-11-01,69272854482.14166,19560.0,73.77666666666667,37786.54,4.0,6.0,8.0,7564393.166666667,22.0,9157.742396703572,0.8273333333333334,1.2222222222222223,0.6823424031206934,0.9719629056654886
1984-12-01,69391166200.90083,19560.0,73.79333333333334,37786.54,4.0,6.0,8.0,7564689.083333333,22.0,9173.029542331318,0.8275897435897437,1.2222222222222223,0.6825962661902654,0.9719629056654886
1985-01-01,69509477919.66,19560.0,73.81,37786.54,4.0,6.0,8.0,7564985.0,22.0,9188.316687959064,0.8278461538461539,1.2222222222222223,0.6828501292598375,0.9719629056654886
1985-02-01,71960021426.35501,19560.0,73.8525,37786.54,4.0,6.0,8.0,7565385.75,22.0,9511.556830132326,0.8285,1.2222222222222223,0.6872832675341425,0.9719629056654886
1985-03-01,74410564933.05,19560.0,73.895,37786.54,4.0,6.0,8.0,7565786.5,22.0,9834.796972305587,0.8291538461538461,1.2222222222222223,0.6917164058084474,0.9719629056654886
1985-04-01,76861108439.745,19560.0,73.9375,37786.54,4.0,6.0,8.0,7566187.25,22.0,10158.037114478848,0.8298076923076924,1.2222222222222223,0.6961495440827524,0.9719629056654886
1985-05-01,79311651946.44,19560.0,73.98,37786.54,4.0,6.0,8.0,7566588.0,22.0,10481.277256652109,0.8304615384615385,1.2222222222222223,0.7005826823570575,0.9719629056654886
1985-06-01,81762195453.13501,19560.0,74.0225,37786.54,4.0,6.0,8.0,7566988.75,22.0,10804.51739882537,0.8311153846153846,1.2222222222222223,0.7050158206313624,0.9719629056654886
1985-07-01,84212738959.83,19560.0,74.065,37786.54,4.0,6.0,8.0,7567389.5,22.0,11127.757540998631,0.8317692307692308,1.2222222222222223,0.7094489589056674,0.9719629056654886
1985-08-01,86663282466.525,19560.0,74.1075,37786.54,4.0,6.0,8.0,7567790.25,22.0,11450.997683171894,0.8324230769230769,1.2222222222222223,0.7138820971799724,0.9719629056654886
1985-09-01,89113825973.22,19560.0,74.14999999999999,37786.54,4.0,6.0,8.0,7568191.0,22.0,11774.237825345155,0.833076923076923,1.2222222222222223,0.7183152354542773,0.9719629056654886
1985-10-01,91564369479.91501,19560.0,74.1925,37786.54,4.0,6.0,8.0,7568591.75,22.0,12097.477967518416,0.8337307692307692,1.2222222222222223,0.7227483737285824,0.9719629056654886
1985-11-01,94014912986.61,19560.0,74.235,37786.54,4.0,6.0,8.0,7568992.5,22.0,12420.718109691677,0.8343846153846153,1.2222222222222223,0.7271815120028874,0.9719629056654886
1985-12-01,96465456493.305,19560.0,74.27749999999999,37786.54,4.0,6.0,8.0,7569393.25,22.0,12743.958251864939,0.8350384615384615,1.2222222222222223,0.7316146502771923,0.9719629056654886
1986-01-01,98916000000.0,19560.0,74.32,37786.54,4.0,6.0,8.0,7569794.0,22.0,13067.1983940382,0.8356923076923076,1.2222222222222223,0.7360477885514973,0.9719629056654886
1986-02-01,101009555561.6025,19560.0,74.35749999999999,37786.54,4.0,6.0,8.0,7570193.333333333,22.0,13342.901566952269,0.8362692307692307,1.2222222222222223,0.7388887629050487,0.9719629056654886
1986-03-01,103103111123.205,19560.0,74.395,37786.54,4.0,6.0,8.0,7570592.666666667,22.0,13618.604739866336,0.8368461538461538,1.2222222222222223,0.7417297372586001,0.9719629056654886
1986-04-01,105196666684.8075,19560.0,74.43249999999999,37786.54,4.0,6.0,8.0,7570992.0,22.0,13894.307912780405,0.8374230769230768,1.2222222222222223,0.7445707116121515,0.9719629056654886
1986-05-01,107290222246.41,19560.0,74.47,37786.54,4.0,6.0,8.0,7571391.333333333,22.0,14170.011085694472,0.838,1.2222222222222223,0.7474116859657028,0.9719629056654886
1986-06-01,109383777808.0125,19560.0,74.5075,37786.54,4.0,6.0,8.0,7571790.666666667,22.0,14445.714258608541,0.838576923076923,1.2222222222222223,0.7502526603192543,0.9719629056654886
1986-07-01,111477333369.61499,19560.0,74.54499999999999,37786.54,4.0,6.0,8.0,7572190.0,22.0,14721.417431522608,0.8391538461538461,1.2222222222222223,0.7530936346728057,0.9719629056654886
1986-08-01,113570888931.2175,19560.0,74.5825,37786.54,4.0,6.0,8.0,7572589.333333333,22.0,14997.120604436677,0.8397307692307692,1.2222222222222223,0.755934609026357,0.9719629056654886
1986-09-01,115664444492.81999,19560.0,74.61999999999999,37786.54,4.0,6.0,8.0,7572988.666666667,22.0,15272.823777350746,0.8403076923076922,1.2222222222222223,0.7587755833799085,0.9719629056654886
1986-10-01,117758000054.4225,19560.0,74.6575,37786.54,4.0,6.0,8.0,7573388.0,22.0,15548.526950264813,0.8408846153846153,1.2222222222222223,0.7616165577334598,0.9719629056654886
1986-11-01,119851555616.025,19560.0,74.695,37786.54,4.0,6.0,8.0,7573787.333333333,22.0,15824.230123178882,0.8414615384615384,1.2222222222222223,0.7644575320870112,0.9719629056654886
1986-12-01,121945111177.6275,19560.0,74.7325,37786.54,4.0,6.0,8.0,7574186.666666667,22.0,16099.93329609295,0.8420384615384615,1.2222222222222223,0.7672985064405626,0.9719629056654886
1987-01-01,124038666739.23,19560.0,74.77,37786.54,4.0,6.0,8.0,7574586.0,22.0,16375.636469007019,0.8426153846153845,1.2222222222222223,0.770139480794114,0.9719629056654886
1987-02-01,124844371477.04416,19560.0,74.80749999999999,37786.54,4.0,6.0,8.0,7575480.25,22.0,16479.92490216041,0.8431923076923076,1.2222222222222223,0.77106649356743,0.9719629056654886
1987-03-01,125650076214.85834,19560.0,74.845,37786.54,4.0,6.0,8.0,7576374.5,22.0,16584.213335313794,0.8437692307692307,1.2222222222222223,0.771993506340746,0.9719629056654886
1987-04-01,126455780952.6725,19560.0,74.8825,37786.54,4.0,6.0,8.0,7577268.75,22.0,16688.501768467184,0.8443461538461539,1.2222222222222223,0.772920519114062,0.9719629056654886
1987-05-01,127261485690.48666,19560.0,74.92,37786.54,4.0,6.0,8.0,7578163.0,22.0,16792.79020162057,0.8449230769230769,1.2222222222222223,0.773847531887378,0.9719629056654886
1987-06-01,128067190428.30083,19560.0,74.9575,37786.54,4.0,6.0,8.0,7579057.25,22.0,16897.07863477396,0.8454999999999999,1.2222222222222223,0.7747745446606941,0.9719629056654886
1987-07-01,128872895166.11499,19560.0,74.995,37786.54,4.0,6.0,8.0,7579951.5,22.0,17001.36706792735,0.8460769230769231,1.2222222222222223,0.77570155743401,0.9719629056654886
1987-08-01,129678599903.92917,19560.0,75.0325,37786.54,4.0,6.0,8.0,7580845.75,22.0,17105.655501080735,0.8466538461538462,1.2222222222222223,0.776628570207326,0.9719629056654886
1987-09-01,130484304641.74333,19560.0,75.07,37786.54,4.0,6.0,8.0,7581740.0,22.0,17209.943934234125,0.8472307692307692,1.2222222222222223,0.7775555829806421,0.9719629056654886
1987-10-01,131290009379.5575,19560.0,75.1075,37786.54,4.0,6.0,8.0,7582634.25,22.0,17314.23236738751,0.8478076923076923,1.2222222222222223,0.7784825957539581,0.9719629056654886
1987-11-01,132095714117.37167,19560.0,75.145,37786.54,4.0,6.0,8.0,7583528.5,22.0,17418.5208005409,0.8483846153846154,1.2222222222222223,0.779409608527274,0.9719629056654886
1987-12-01,132901418855.18584,19560.0,75.1825,37786.54,4.0,6.0,8.0,7584422.75,22.0,17522.809233694286,0.8489615384615385,1.2222222222222223,0.7803366213005901,0.9719629056654886
